Size, Seq, Par, Libc
1000, 0.000195, 0.018080, 0.000195
1000, 0.000137, 0.023258, 0.000208
1000, 0.000112, 0.016915, 0.000198
1000, 0.000130, 0.019434, 0.000231
1000, 0.000118, 0.059550, 0.000339
1000, 0.000116, 0.024733, 0.000361
1000, 0.000117, 0.020526, 0.000191
1000, 0.000122, 0.017706, 0.000188
1000, 0.000117, 0.022277, 0.000218
1000, 0.000147, 0.017888, 0.000267
1000, 0.000144, 0.020050, 0.000246
1000, 0.000116, 0.028922, 0.000282
1000, 0.000117, 0.027336, 0.000409
1000, 0.000259, 0.034788, 0.000282
1000, 0.000146, 0.059821, 0.000765
1000, 0.000130, 0.048705, 0.000853
1000, 0.000454, 0.069688, 0.000196
1000, 0.000118, 0.027120, 0.000223
1000, 0.000294, 0.022415, 0.000371
10000, 0.002918, 0.074488, 0.001617
10000, 0.001982, 0.088120, 0.004546
10000, 0.001660, 0.062830, 0.001562
10000, 0.001537, 0.062198, 0.001632
10000, 0.002297, 0.054256, 0.001964
10000, 0.002713, 0.049597, 0.002214
10000, 0.002090, 0.077434, 0.002672
10000, 0.002661, 0.080023, 0.001529
10000, 0.001863, 0.053682, 0.009053
10000, 0.001701, 0.097327, 0.002929
10000, 0.001691, 0.053588, 0.001576
10000, 0.001562, 0.050371, 0.001654
10000, 0.002297, 0.063596, 0.002882
10000, 0.001592, 0.054181, 0.001545
10000, 0.001882, 0.062295, 0.001576
10000, 0.002728, 0.042324, 0.001753
10000, 0.001624, 0.038919, 0.001572
10000, 0.001887, 0.069692, 0.002001
10000, 0.002672, 0.116828, 0.001833
10000, 0.001591, 0.050922, 0.001801
10000, 0.001535, 0.047157, 0.001789
10000, 0.001522, 0.085476, 0.002063
10000, 0.001960, 0.071138, 0.002441
10000, 0.002147, 0.053356, 0.001588
10000, 0.001517, 0.072129, 0.002761
10000, 0.002071, 0.089335, 0.001535
10000, 0.002186, 0.079210, 0.001682
10000, 0.001675, 0.057697, 0.001658
10000, 0.001681, 0.080003, 0.002171
10000, 0.002654, 0.060297, 0.001734
10000, 0.001715, 0.052589, 0.001730
10000, 0.002018, 0.064612, 0.001628
10000, 0.002117, 0.210007, 0.004024
10000, 0.001830, 0.142993, 0.002212
10000, 0.002901, 0.075361, 0.002802
10000, 0.001960, 0.060248, 0.002190
10000, 0.001719, 0.058238, 0.001532
10000, 0.002413, 0.041527, 0.002035
10000, 0.001805, 0.044478, 0.001543
10000, 0.001549, 0.041322, 0.001714
10000, 0.001734, 0.071924, 0.002446
10000, 0.001979, 0.053569, 0.001568
10000, 0.001572, 0.042761, 0.001514
10000, 0.001721, 0.052030, 0.001749
10000, 0.001862, 0.054585, 0.001567
10000, 0.001560, 0.042527, 0.001747
10000, 0.001590, 0.059825, 0.002265
10000, 0.001564, 0.148326, 0.001997
10000, 0.001913, 0.060999, 0.001536
10000, 0.001656, 0.236158, 0.002245
100000, 0.029715, 0.230574, 0.023678
100000, 0.021733, 0.209311, 0.023082
100000, 0.030927, 0.113487, 0.020936
100000, 0.031777, 0.420815, 0.029262
100000, 0.023227, 0.174094, 0.034376
100000, 0.027482, 0.197206, 0.023189
100000, 0.020598, 0.125167, 0.026361
100000, 0.021537, 0.112603, 0.023617
100000, 0.027683, 0.217554, 0.026129
100000, 0.033179, 0.170923, 0.028581
100000, 0.030135, 0.138423, 0.047598
100000, 0.028314, 0.132858, 0.032602
100000, 0.025707, 0.101564, 0.022778
100000, 0.023329, 0.149354, 0.033334
100000, 0.098987, 0.186509, 0.029147
100000, 0.029135, 0.202618, 0.074023
100000, 0.079577, 0.325745, 0.021503
100000, 0.021758, 0.322976, 0.027159
100000, 0.023948, 0.246699, 0.031963
100000, 0.033225, 0.235380, 0.024408
100000, 0.031153, 0.157044, 0.020689
100000, 0.021694, 0.133701, 0.025672
100000, 0.026638, 0.139330, 0.023319
100000, 0.020806, 0.196829, 0.024229
100000, 0.025020, 0.114538, 0.020503
100000, 0.024585, 0.174621, 0.022047
100000, 0.023738, 0.163188, 0.020022
100000, 0.023845, 0.130787, 0.025879
100000, 0.028085, 0.177039, 0.032539
100000, 0.032707, 0.155027, 0.028498
100000, 0.026802, 0.152084, 0.024257
100000, 0.031163, 0.561778, 0.104336
100000, 0.123654, 0.421160, 0.034808
100000, 0.040305, 0.411257, 0.038638
100000, 0.038511, 0.246471, 0.028933
100000, 0.026359, 0.186870, 0.030535
100000, 0.028297, 0.138592, 0.024024
100000, 0.044224, 0.172236, 0.025140
100000, 0.025962, 0.146566, 0.045329
100000, 0.040705, 0.404151, 0.024545
100000, 0.024319, 0.208474, 0.031326
100000, 0.026010, 0.225415, 0.034758
100000, 0.037688, 0.416542, 0.035075
100000, 0.048204, 0.396374, 0.057079
100000, 0.033448, 0.329878, 0.025358
100000, 0.026785, 0.219558, 0.040774
100000, 0.027500, 0.255673, 0.047811
100000, 0.067685, 0.188282, 0.029446
100000, 0.025270, 0.221679, 0.028633
100000, 0.025150, 0.176585, 0.029171
1000000, 0.339341, 0.591201, 0.633843
1000000, 0.368386, 0.532095, 0.462655
1000000, 0.383705, 0.749034, 0.432027
1000000, 0.411748, 1.148460, 0.542515
1000000, 0.311776, 0.746784, 0.423016
1000000, 0.431152, 0.920126, 0.401549
1000000, 0.410041, 0.502422, 0.535993
1000000, 0.399778, 0.505008, 0.349575
1000000, 0.461479, 0.546111, 0.348590
1000000, 0.318885, 0.467566, 0.342184
1000000, 0.333423, 0.607898, 0.342025
1000000, 0.326705, 0.608951, 0.349950
1000000, 0.345161, 0.492308, 0.325061
1000000, 0.308946, 0.486085, 0.333559
1000000, 0.332566, 0.743230, 0.324067
1000000, 0.334572, 0.568055, 0.343673
1000000, 0.295095, 0.508008, 0.353756
1000000, 0.326704, 0.519376, 0.428585
1000000, 0.323636, 0.621404, 0.335123
1000000, 0.352722, 0.468368, 0.354945
1000000, 0.355944, 0.484529, 0.421589
1000000, 0.308264, 0.462155, 0.317716
1000000, 0.341536, 0.659156, 0.389956
1000000, 0.357157, 0.621825, 0.455853
1000000, 0.334541, 0.497359, 0.325970
1000000, 0.341813, 0.490524, 0.331822
1000000, 0.421751, 0.491003, 0.387333
1000000, 0.340685, 0.646273, 0.426019
1000000, 0.358872, 0.502977, 0.332919
1000000, 0.332922, 0.418924, 0.483925
1000000, 0.361672, 0.484771, 0.344290
1000000, 0.340021, 0.501858, 0.366926
1000000, 0.357061, 0.531715, 0.398298
1000000, 0.484385, 0.731206, 0.369083
1000000, 0.350261, 0.539881, 0.349916
1000000, 0.380307, 0.474143, 0.423361
1000000, 0.405820, 0.493982, 0.351453
1000000, 0.375714, 0.561689, 0.380420
1000000, 0.319980, 0.478416, 0.391674
1000000, 0.358325, 0.577559, 0.333206
1000000, 0.330922, 0.476514, 0.345034
1000000, 0.404270, 0.484137, 0.338310
1000000, 0.410142, 0.529123, 0.382542
1000000, 0.342716, 0.582778, 0.376174
1000000, 0.331998, 0.481564, 0.461968
1000000, 0.602752, 0.536462, 0.464070
1000000, 0.378821, 0.519806, 0.333966
1000000, 0.352445, 0.541514, 0.450898
1000000, 0.372911, 0.632852, 0.350427
1000000, 0.468751, 0.492912, 0.385353
10000000, 4.449821, 4.701617, 4.772923
10000000, 4.568167, 4.875034, 4.318218
10000000, 4.275730, 4.499088, 4.354670
10000000, 4.203376, 4.681742, 4.292887
10000000, 4.065472, 4.745547, 4.215273
10000000, 3.849857, 4.316925, 4.459772
10000000, 4.000857, 4.510132, 4.373032
10000000, 3.818286, 4.231079, 4.310639
10000000, 3.895411, 4.080318, 3.778253
10000000, 3.921551, 4.137051, 4.072939
10000000, 4.537706, 4.607407, 4.198772
10000000, 4.191323, 4.440109, 4.754393
10000000, 4.098041, 4.298196, 5.023393
10000000, 4.378037, 4.548090, 4.541066
10000000, 4.275482, 4.825262, 4.593843
10000000, 3.840115, 4.233031, 4.355132
10000000, 4.208469, 4.855662, 10.361568
10000000, 11.006467, 10.016954, 9.823405
10000000, 9.950912, 4.080169, 3.245259
10000000, 3.396916, 3.435674, 3.189861
10000000, 3.399330, 3.410629, 3.237530
10000000, 3.210932, 3.437543, 3.126475
10000000, 3.106662, 3.337001, 3.379978
10000000, 3.317348, 3.304486, 3.199770
10000000, 3.311529, 3.403542, 3.093137
10000000, 3.154155, 3.365345, 3.085188
10000000, 3.076573, 3.676570, 3.471041
10000000, 3.226954, 3.325600, 3.224628
10000000, 3.061378, 3.455583, 3.193961
10000000, 3.178305, 4.537091, 3.681334
10000000, 3.112286, 3.344506, 3.256341
10000000, 3.290536, 3.032300, 3.136737
10000000, 3.092402, 3.133311, 2.833072
10000000, 2.955197, 2.989496, 2.840848
10000000, 2.933889, 3.005372, 2.914788
10000000, 2.989926, 3.072927, 2.866276
10000000, 2.851255, 3.197400, 2.952680
10000000, 2.952788, 3.057618, 3.042067
10000000, 2.849653, 3.000757, 3.043020
10000000, 2.907205, 3.333377, 2.887689
10000000, 2.984029, 3.217462, 2.835016
10000000, 2.905910, 3.409095, 3.727678
10000000, 3.054332, 3.186906, 3.223925
10000000, 3.063750, 2.977470, 3.284407
10000000, 3.068511, 3.130106, 2.888729
10000000, 2.861754, 3.156960, 2.975861
10000000, 3.011709, 3.165585, 3.016972
10000000, 3.152371, 3.336704, 3.116814
10000000, 3.189482, 3.494551, 3.292309
10000000, 3.415129, 3.286362, 2.886193
