Size, Seq, Par, Libc
10000, 0.002448, 0.163313, 0.003364
10000, 0.001786, 0.053621, 0.006386
10000, 0.001620, 0.090800, 0.003456
10000, 0.002614, 0.135702, 0.002089
10000, 0.002561, 0.110079, 0.001931
10000, 0.001943, 0.088363, 0.002399
10000, 0.003555, 0.163096, 0.001686
10000, 0.002186, 0.141866, 0.002230
10000, 0.004942, 0.149700, 0.005006
10000, 0.010242, 0.124643, 0.002033
10000, 0.003504, 0.070428, 0.003326
10000, 0.001622, 0.102887, 0.002098
10000, 0.006705, 0.123344, 0.001962
10000, 0.003226, 0.123984, 0.002123
10000, 0.004878, 0.082765, 0.002832
10000, 0.002790, 0.119154, 0.001610
10000, 0.002084, 0.121801, 0.001919
10000, 0.002020, 0.065803, 0.002342
10000, 0.011026, 0.181999, 0.002141
10000, 0.002110, 0.129601, 0.004577
10000, 0.002870, 0.142243, 0.011644
10000, 0.003334, 0.066666, 0.006046
10000, 0.003364, 0.140930, 0.001944
10000, 0.001813, 0.131364, 0.001762
10000, 0.006382, 0.183155, 0.002503
10000, 0.002149, 0.094296, 0.002032
10000, 0.004350, 0.108900, 0.001810
10000, 0.002790, 0.104326, 0.002407
100000, 0.030901, 0.207362, 0.025213
100000, 0.028593, 0.211368, 0.034457
100000, 0.039126, 0.289421, 0.046521
100000, 0.023308, 0.321376, 0.025459
100000, 0.033993, 0.125338, 0.039749
100000, 0.025370, 0.260453, 0.040563
100000, 0.027846, 0.175328, 0.025667
100000, 0.042492, 0.190403, 0.042328
100000, 0.024715, 0.313838, 0.038731
100000, 0.049723, 0.335255, 0.037277
100000, 0.039081, 0.221913, 0.027568
100000, 0.033595, 0.270815, 0.028957
100000, 0.042288, 0.191352, 0.023824
100000, 0.026998, 0.230908, 0.031411
100000, 0.029541, 0.261915, 0.038837
100000, 0.031002, 0.172215, 0.029721
100000, 0.027500, 0.352111, 0.047257
100000, 0.142198, 0.423569, 0.041198
100000, 0.034722, 0.158644, 0.030228
100000, 0.030255, 0.161753, 0.043039
100000, 0.036535, 0.288490, 0.041958
100000, 0.036061, 0.198232, 0.035815
100000, 0.025949, 0.197419, 0.038946
100000, 0.023750, 0.189833, 0.031446
100000, 0.029518, 0.240037, 0.031598
100000, 0.029741, 0.166859, 0.048450
100000, 0.032108, 0.223271, 0.022029
100000, 0.035697, 0.195917, 0.031644
100000, 0.026127, 0.236154, 0.032576
100000, 0.037858, 0.267576, 0.053479
100000, 0.025445, 0.264507, 0.046052
100000, 0.047365, 0.356333, 0.045322
100000, 0.033619, 0.159792, 0.064046
100000, 0.065015, 0.683006, 0.033564
100000, 0.031291, 0.257931, 0.073662
100000, 0.081822, 0.196292, 0.032522
100000, 0.029738, 0.364068, 0.025391
100000, 0.028004, 0.184377, 0.033166
100000, 0.028679, 0.149526, 0.025214
100000, 0.039877, 0.236667, 0.037538
100000, 0.029434, 0.174358, 0.031306
100000, 0.038848, 0.432681, 0.037662
100000, 0.045966, 0.379109, 0.032987
100000, 0.031818, 0.441309, 0.053826
100000, 0.055850, 0.203631, 0.036186
100000, 0.033456, 0.226726, 0.047484
100000, 0.043842, 0.298115, 0.025792
100000, 0.026612, 0.240062, 0.023347
100000, 0.075744, 0.252747, 0.039742
100000, 0.026165, 0.257795, 0.033063
1000000, 0.347973, 0.580848, 0.419675
1000000, 0.392722, 0.697537, 0.459299
1000000, 0.452013, 0.862036, 0.442858
1000000, 0.387422, 0.683096, 0.420289
1000000, 0.375989, 0.595989, 0.404586
1000000, 0.381807, 0.890270, 0.383037
1000000, 0.456100, 0.614900, 0.467875
1000000, 0.431925, 0.612933, 0.400336
1000000, 0.391429, 1.035233, 0.450219
1000000, 0.367321, 0.665785, 0.362555
1000000, 0.399713, 0.665756, 0.772111
1000000, 1.032763, 0.838725, 0.449459
1000000, 0.444866, 0.640497, 0.565591
1000000, 0.439686, 0.569700, 0.502944
1000000, 0.441525, 0.609345, 0.405025
1000000, 0.422521, 0.748746, 0.398444
1000000, 0.358712, 0.574822, 0.390082
1000000, 0.453552, 0.601935, 0.454449
1000000, 0.421739, 0.557929, 0.395342
1000000, 0.399503, 0.541832, 0.378701
1000000, 0.369641, 0.655167, 0.570410
1000000, 0.373320, 0.527454, 0.398712
1000000, 0.398450, 0.557171, 0.373544
1000000, 0.386959, 1.002688, 0.481550
1000000, 0.349158, 0.593616, 0.355222
1000000, 0.418435, 0.653448, 0.398292
1000000, 0.461705, 0.580384, 0.347873
1000000, 0.468403, 0.615249, 0.352602
1000000, 0.361236, 0.696945, 0.463753
1000000, 0.372455, 0.630565, 0.354770
1000000, 0.364336, 1.030852, 0.418867
1000000, 0.631329, 0.616571, 0.375914
1000000, 0.364322, 0.613061, 0.393297
1000000, 0.376365, 0.920417, 0.397035
1000000, 0.489631, 0.667362, 0.384572
1000000, 0.383638, 0.504863, 0.372922
1000000, 0.366682, 1.060266, 0.362665
1000000, 0.368718, 0.668852, 0.376747
1000000, 0.384089, 0.626406, 0.498665
1000000, 0.380898, 0.595793, 0.431092
1000000, 0.398551, 0.667074, 0.376624
1000000, 0.418619, 0.704786, 0.380093
1000000, 0.391134, 0.689316, 0.368209
1000000, 0.464837, 0.834058, 0.447663
1000000, 0.438930, 0.625896, 0.400389
1000000, 0.409042, 1.274509, 1.108229
1000000, 0.890402, 1.357258, 0.798765
1000000, 0.976930, 1.523274, 0.865406
1000000, 0.850938, 1.577487, 0.967079
1000000, 0.837916, 1.456732, 0.806980
