Size, Seq, Par, Libc
100000, 0.039298, 0.272568, 0.032372
100000, 0.026225, 0.233237, 0.037892
100000, 0.031438, 0.153655, 0.026227
100000, 0.044976, 0.204239, 0.052229
100000, 0.029614, 0.212687, 0.023966
100000, 0.030148, 0.166468, 0.034657
1000000, 0.449742, 0.675067, 0.445848
1000000, 0.491929, 0.689605, 0.419942
1000000, 0.494341, 0.558468, 0.378996
1000000, 0.372348, 0.693068, 0.396475
1000000, 0.371058, 0.570350, 0.483157
1000000, 0.382567, 0.530915, 0.395368
1000000, 0.356113, 0.632493, 0.516037
1000000, 0.381472, 0.742261, 0.394884
1000000, 0.370331, 0.590791, 0.372133
1000000, 0.378057, 0.532001, 0.366135
1000000, 0.403107, 0.888541, 0.380450
1000000, 0.368482, 0.606547, 0.370969
1000000, 0.331669, 0.525809, 0.372261
1000000, 0.477664, 0.590732, 0.480153
1000000, 0.363410, 0.518361, 0.397359
1000000, 0.362212, 0.508206, 0.490391
1000000, 0.383638, 0.506601, 0.365532
1000000, 0.416504, 0.629607, 0.353709
1000000, 0.357847, 0.557355, 0.512160
1000000, 0.402585, 0.548640, 0.514373
1000000, 0.388009, 0.704116, 0.393272
1000000, 0.427532, 0.669722, 0.370398
1000000, 0.342659, 0.561204, 0.362374
1000000, 0.351501, 0.544490, 0.360184
1000000, 0.629734, 0.699360, 0.367523
1000000, 0.364027, 0.603768, 0.356606
1000000, 0.320434, 0.552390, 0.485384
1000000, 0.362705, 0.714595, 0.367865
1000000, 0.379437, 0.560204, 0.386079
1000000, 0.372519, 0.649460, 0.393624
1000000, 0.358611, 0.597905, 0.496200
1000000, 0.360901, 0.576028, 0.385183
1000000, 0.382165, 0.689598, 0.406643
1000000, 0.387949, 0.533983, 0.411007
1000000, 0.502641, 0.659115, 0.515419
1000000, 0.376848, 0.581430, 0.440114
1000000, 0.446951, 0.594371, 0.365085
1000000, 0.357345, 0.904745, 0.429846
1000000, 0.386689, 0.587648, 0.372577
1000000, 0.370667, 0.498104, 0.385150
1000000, 0.414174, 0.757569, 0.486659
1000000, 0.367281, 0.616709, 0.353144
1000000, 0.377900, 0.581722, 0.499185
1000000, 0.405700, 0.567255, 0.390175
1000000, 0.468896, 0.618321, 0.382465
1000000, 0.368720, 0.723549, 0.390038
1000000, 0.372529, 0.562701, 0.381236
1000000, 0.362375, 0.727868, 0.417992
1000000, 0.418032, 0.700001, 0.399410
1000000, 0.373247, 0.599215, 0.386894
