Size, Seq, Par, Libc
1000, 0.000159, 0.059968, 0.000392
1000, 0.000130, 0.034577, 0.000192
1000, 0.000122, 0.034033, 0.000349
1000, 0.000161, 0.021769, 0.000409
1000, 0.000182, 0.024530, 0.000200
1000, 0.000133, 0.066702, 0.000409
1000, 0.000189, 0.167074, 0.000194
1000, 0.000138, 0.202065, 0.000260
1000, 0.000126, 0.067281, 0.000196
1000, 0.000175, 0.033857, 0.000301
1000, 0.000168, 0.113881, 0.000526
1000, 0.000118, 0.053310, 0.000297
1000, 0.000155, 0.209077, 0.000219
1000, 0.000164, 0.185569, 0.000255
1000, 0.000140, 0.072122, 0.000255
1000, 0.000120, 0.105648, 0.000434
1000, 0.000144, 0.595805, 0.016481
1000, 0.000396, 0.198709, 0.000201
1000, 0.000124, 0.048100, 0.000460
1000, 0.000136, 0.040248, 0.000192
1000, 0.000141, 0.048562, 0.000229
1000, 0.000391, 0.061950, 0.000459
1000, 0.000167, 0.032629, 0.000473
1000, 0.000229, 0.050686, 0.000197
1000, 0.000130, 0.079444, 0.000367
1000, 0.000117, 0.025141, 0.000266
1000, 0.000148, 0.048665, 0.000408
1000, 0.000181, 0.041539, 0.000194
1000, 0.000162, 0.066913, 0.000275
1000, 0.000124, 0.057408, 0.000190
1000, 0.000142, 0.059033, 0.000218
1000, 0.000142, 0.031914, 0.000245
1000, 0.000126, 0.028771, 0.000197
10000, 0.001954, 0.109564, 0.001933
10000, 0.002114, 0.065225, 0.001643
10000, 0.003010, 0.205794, 0.001600
10000, 0.005759, 0.131676, 0.002022
10000, 0.002507, 0.081719, 0.001692
10000, 0.003743, 0.143227, 0.001798
10000, 0.002921, 0.241069, 0.001595
10000, 0.001851, 0.132084, 0.001547
10000, 0.002120, 0.123652, 0.002269
10000, 0.002266, 0.146678, 0.001611
10000, 0.001743, 0.146265, 0.003824
10000, 0.001733, 0.167414, 0.001838
10000, 0.002601, 0.120555, 0.002017
10000, 0.001713, 0.127954, 0.001819
10000, 0.001941, 0.202009, 0.003545
10000, 0.001748, 0.091793, 0.005547
10000, 0.002470, 0.086125, 0.001847
10000, 0.003004, 0.228349, 0.001981
10000, 0.002132, 0.254213, 0.001948
10000, 0.010203, 0.116830, 0.002265
10000, 0.001739, 0.091578, 0.001693
10000, 0.001937, 0.111071, 0.002123
10000, 0.001947, 0.260433, 0.003588
10000, 0.004489, 0.158698, 0.002189
10000, 0.008682, 0.162944, 0.002566
10000, 0.003713, 0.125826, 0.003503
10000, 0.001956, 0.142039, 0.001844
10000, 0.001982, 0.109154, 0.002153
10000, 0.001726, 0.127630, 0.001518
10000, 0.001787, 0.096610, 0.001537
10000, 0.001819, 0.200772, 0.008277
10000, 0.002460, 0.181978, 0.001523
10000, 0.002643, 0.124982, 0.001593
10000, 0.002377, 0.161126, 0.001577
10000, 0.001914, 0.128851, 0.001762
10000, 0.001603, 0.094456, 0.003824
10000, 0.001677, 0.146064, 0.004464
10000, 0.001551, 0.082905, 0.001662
10000, 0.001743, 0.067336, 0.006408
10000, 0.001586, 0.069334, 0.004498
10000, 0.001757, 0.074464, 0.007754
10000, 0.002409, 0.119421, 0.008817
10000, 0.001675, 0.079829, 0.002082
10000, 0.001880, 0.082719, 0.002793
10000, 0.001978, 0.087772, 0.001596
10000, 0.001566, 0.114922, 0.001848
10000, 0.003073, 0.154201, 0.005845
10000, 0.003070, 0.129091, 0.003298
10000, 0.007605, 0.071963, 0.001985
10000, 0.005494, 0.080564, 0.001792
100000, 0.030080, 0.200563, 0.031665
100000, 0.029372, 0.176155, 0.033799
100000, 0.031677, 0.128063, 0.033257
100000, 0.026529, 0.169511, 0.026271
100000, 0.034011, 0.252297, 0.026466
100000, 0.030350, 0.154124, 0.049295
100000, 0.032672, 0.269460, 0.036210
100000, 0.025037, 0.164131, 0.030924
100000, 0.033833, 0.164875, 0.034360
100000, 0.022376, 0.197610, 0.035881
100000, 0.034284, 0.193434, 0.043633
100000, 0.023922, 0.290585, 0.026379
100000, 0.033421, 0.206822, 0.043400
100000, 0.042653, 0.312521, 0.027386
100000, 0.026246, 0.259471, 0.026330
100000, 0.031935, 0.202424, 0.024941
100000, 0.028124, 0.140190, 0.032971
100000, 0.032419, 0.241489, 0.036668
100000, 0.031037, 0.247707, 0.033039
100000, 0.027315, 0.196700, 0.039572
100000, 0.034286, 0.321491, 0.037375
100000, 0.028719, 0.183958, 0.029025
100000, 0.024943, 0.317358, 0.041302
100000, 0.032235, 0.294409, 0.027528
100000, 0.030211, 0.253140, 0.036854
100000, 0.025702, 0.369372, 0.042877
100000, 0.036804, 0.173153, 0.029362
100000, 0.030109, 0.164256, 0.033979
100000, 0.030816, 0.184750, 0.029057
100000, 0.033611, 0.183005, 0.030515
100000, 0.039880, 0.224274, 0.027325
100000, 0.029105, 0.188770, 0.028339
100000, 0.032710, 0.205984, 0.037287
100000, 0.029038, 0.180589, 0.033012
100000, 0.033351, 0.194277, 0.032535
100000, 0.028096, 0.232037, 0.044476
100000, 0.041852, 0.144917, 0.025775
100000, 0.032983, 0.234640, 0.041415
100000, 0.029839, 0.165617, 0.036374
100000, 0.026538, 0.154294, 0.029224
100000, 0.047040, 0.527986, 0.030555
100000, 0.029910, 0.161624, 0.036102
100000, 0.030621, 0.240242, 0.026318
100000, 0.034515, 0.298483, 0.048763
100000, 0.037857, 0.238587, 0.042200
100000, 0.029482, 0.195129, 0.052976
100000, 0.053794, 0.243352, 0.030647
100000, 0.036170, 0.226115, 0.031275
100000, 0.057144, 0.178696, 0.036116
100000, 0.030485, 0.147365, 0.031154
1000000, 0.420700, 0.612078, 0.401803
1000000, 0.458140, 0.771505, 0.402963
1000000, 0.377252, 0.533270, 0.391935
1000000, 0.432190, 0.650856, 0.386753
1000000, 0.377693, 0.696068, 0.363193
1000000, 0.349897, 0.519021, 0.432861
1000000, 0.447704, 0.578729, 0.362346
1000000, 0.351763, 0.578764, 0.379832
1000000, 0.466082, 0.723285, 0.440219
1000000, 0.360523, 0.545314, 0.383886
1000000, 0.375497, 0.557509, 0.374538
1000000, 0.361276, 0.844698, 0.357173
1000000, 0.466063, 0.559800, 0.394435
1000000, 0.339389, 0.624146, 0.387163
1000000, 0.459980, 0.601781, 0.503497
1000000, 0.362998, 0.581413, 0.356432
1000000, 0.378509, 0.570065, 0.436976
1000000, 0.384904, 0.651473, 0.373279
1000000, 0.466066, 0.687929, 0.363752
1000000, 0.365069, 0.685224, 0.441739
1000000, 0.380712, 0.560192, 0.364353
1000000, 0.351586, 0.694595, 0.356920
1000000, 0.374174, 0.749374, 0.364374
1000000, 0.379189, 0.678092, 0.377127
1000000, 0.365693, 0.597499, 0.510989
1000000, 0.408773, 0.558613, 0.366182
1000000, 0.408653, 0.593139, 0.389400
1000000, 0.373542, 0.705666, 0.436434
1000000, 0.409258, 0.672988, 0.356007
1000000, 0.349879, 0.548856, 0.415821
1000000, 0.366449, 0.833702, 0.375820
1000000, 0.349450, 0.666448, 0.447892
1000000, 0.345892, 0.576381, 0.430216
1000000, 0.409641, 0.568982, 0.425870
1000000, 0.399554, 0.604523, 0.520040
1000000, 0.387757, 0.712584, 0.416611
1000000, 0.356477, 0.534774, 0.404236
1000000, 0.364254, 0.553090, 0.358290
1000000, 0.373542, 0.914702, 0.347964
1000000, 0.367272, 0.530258, 0.378922
1000000, 0.365393, 0.633437, 0.374118
1000000, 0.519096, 0.632271, 0.434703
1000000, 0.381737, 0.566732, 0.384663
1000000, 0.372569, 0.571501, 0.482979
1000000, 0.350062, 0.617603, 0.446224
1000000, 0.465398, 0.600753, 0.384903
1000000, 0.348376, 0.883917, 0.432264
1000000, 0.376958, 0.549947, 0.357678
1000000, 0.348113, 0.756604, 0.364657
1000000, 0.453484, 0.612721, 0.382771
